ensembl_gene_id,gene_symbol,druggability_tier,small_mol_druggable,bio_druggable,adme_gene
ENSG00000231389,HLA-DPA1,Tier 3A,N,Y,N
ENSG00000234745,HLA-B,Tier 3A,N,Y,N
ENSG00000234906,APOC2,Tier 3A,N,Y,N
ENSG00000237541,HLA-DQA2,Tier 3A,N,Y,N
ENSG00000239839,DEFA3,Tier 3A,N,Y,N
ENSG00000239961,LILRA4,Tier 3A,N,Y,N
ENSG00000240247,DEFA1B,Tier 3A,N,Y,N
ENSG00000240403,KIR3DL2,Tier 3A,N,Y,N
ENSG00000240505,TNFRSF13B,Tier 3A,N,Y,N
ENSG00000240583,AQP1,Tier 3A,N,Y,N
ENSG00000241106,HLA-DOB,Tier 3A,N,Y,N
ENSG00000241404,EGFL8,Tier 3A,N,Y,N
ENSG00000242689,CNTF,Tier 3A,N,Y,N
ENSG00000243509,TNFRSF6B,Tier 3A,N,Y,N
ENSG00000243649,CFB,Tier 3A,N,Y,N
ENSG00000244414,CFHR1,Tier 3A,N,Y,N
ENSG00000244482,LILRA6,Tier 3A,N,Y,N
ENSG00000244682,FCGR2C,Tier 3A,N,Y,N
ENSG00000244731,C4A,Tier 3A,N,Y,N
ENSG00000248099,INSL3,Tier 3A,N,Y,N
ENSG00000253117,OC90,Tier 3A,N,Y,N
ENSG00000254647,INS,Tier 3A,N,Y,N
ENSG00000257017,HP,Tier 3A,N,Y,N
ENSG00000258417,,Tier 3A,N,Y,N
ENSG00000259384,GH1,Tier 3A,N,Y,N
ENSG00000261857,MIA,Tier 3A,N,Y,N
ENSG00000001617,SEMA3F,Tier 3B,N,Y,N
ENSG00000002586,CD99,Tier 3B,N,Y,N
ENSG00000002587,HS3ST1,Tier 3B,N,Y,N
ENSG00000003096,KLHL13,Tier 3B,Y,N,N
ENSG00000003137,CYP26B1,Tier 3B,Y,N,N
ENSG00000005001,PRSS22,Tier 3B,N,Y,N
ENSG00000005884,ITGA3,Tier 3B,N,Y,N
ENSG00000005893,LAMP2,Tier 3B,N,Y,N
ENSG00000006074,CCL18,Tier 3B,N,Y,N
ENSG00000006075,CCL3,Tier 3B,N,Y,N
ENSG00000006116,CACNG3,Tier 3B,Y,N,N
ENSG00000006128,TAC1,Tier 3B,N,Y,N
ENSG00000006210,CX3CL1,Tier 3B,N,Y,N
ENSG00000006534,ALDH3B1,Tier 3B,Y,N,N
ENSG00000006606,CCL26,Tier 3B,N,Y,N
ENSG00000007306,CEACAM7,Tier 3B,N,Y,N
ENSG00000008300,CELSR3,Tier 3B,N,Y,N
ENSG00000008438,PGLYRP1,Tier 3B,N,Y,N
ENSG00000008513,ST3GAL1,Tier 3B,N,Y,N
ENSG00000009413,REV3L,Tier 3B,Y,N,N
ENSG00000011201,KAL1,Tier 3B,N,Y,N
ENSG00000011465,DCN,Tier 3B,N,Y,N
ENSG00000013583,HEBP1,Tier 3B,N,Y,N
ENSG00000016402,IL20RA,Tier 3B,N,Y,N
ENSG00000017260,ATP2C1,Tier 3B,Y,N,N
ENSG00000021355,SERPINB1,Tier 3B,N,Y,N
ENSG00000021852,C8B,Tier 3B,N,Y,N
ENSG00000026559,KCNG1,Tier 3B,Y,N,N
ENSG00000026950,BTN3A1,Tier 3B,N,Y,N
ENSG00000028137,TNFRSF1B,Tier 3B,N,Y,N
ENSG00000034971,MYOC,Tier 3B,N,Y,N
ENSG00000035403,VCL,Tier 3B,N,Y,N
ENSG00000037042,TUBG2,Tier 3B,Y,Y,N
ENSG00000038295,TLL1,Tier 3B,N,Y,N
ENSG00000038382,TRIO,Tier 3B,Y,N,N
ENSG00000038945,MSR1,Tier 3B,N,Y,N
ENSG00000041357,PSMA4,Tier 3B,Y,N,N
ENSG00000044012,GUCA2B,Tier 3B,N,Y,N
ENSG00000048392,RRM2B,Tier 3B,Y,N,N
ENSG00000049089,COL9A2,Tier 3B,N,Y,N
ENSG00000049239,H6PD,Tier 3B,N,Y,N
ENSG00000049540,ELN,Tier 3B,N,Y,N
ENSG00000054219,LY75,Tier 3B,N,Y,N
ENSG00000054277,OPN3,Tier 3B,Y,N,N
ENSG00000054356,PTPRN,Tier 3B,N,Y,N
ENSG00000054803,CBLN4,Tier 3B,N,Y,N
ENSG00000054938,CHRDL2,Tier 3B,N,Y,N
ENSG00000054967,RELT,Tier 3B,N,Y,N
ENSG00000056736,IL17RB,Tier 3B,N,Y,N
ENSG00000057149,SERPINB3,Tier 3B,N,Y,N
ENSG00000060140,STYK1,Tier 3B,Y,N,N
ENSG00000063127,SLC6A16,Tier 3B,Y,N,N
ENSG00000063180,CA11,Tier 3B,Y,N,N
ENSG00000063660,GPC1,Tier 3B,N,Y,N
ENSG00000064270,ATP2C2,Tier 3B,Y,N,N
ENSG00000064886,CHI3L2,Tier 3B,N,Y,N
ENSG00000065978,YBX1,Tier 3B,N,Y,N
ENSG00000066294,CD84,Tier 3B,N,Y,N
ENSG00000067191,CACNB1,Tier 3B,Y,N,N
ENSG00000069018,TRPC7,Tier 3B,Y,N,N
ENSG00000069020,MAST4,Tier 3B,Y,N,N
ENSG00000069482,GAL,Tier 3B,N,Y,N
ENSG00000069849,ATP1B3,Tier 3B,Y,Y,N
ENSG00000070214,SLC44A1,Tier 3B,N,Y,N
ENSG00000070388,FGF22,Tier 3B,N,Y,N
ENSG00000070404,FSTL3,Tier 3B,N,Y,N
ENSG00000070729,CNGB1,Tier 3B,Y,N,N
ENSG00000070985,TRPM5,Tier 3B,Y,N,N
ENSG00000071246,VASH1,Tier 3B,N,Y,N
ENSG00000071282,LMCD1,Tier 3B,N,Y,N
ENSG00000072041,SLC6A15,Tier 3B,Y,N,N
ENSG00000072080,SPP2,Tier 3B,N,Y,N
ENSG00000072195,SPEG,Tier 3B,Y,N,N
ENSG00000072571,HMMR,Tier 3B,N,Y,N
ENSG00000073067,CYP2W1,Tier 3B,Y,N,N
ENSG00000073464,CLCN4,Tier 3B,Y,N,N
ENSG00000074181,NOTCH3,Tier 3B,N,Y,N
ENSG00000074621,SLC24A1,Tier 3B,N,Y,N
ENSG00000074695,LMAN1,Tier 3B,N,Y,N
ENSG00000074842,C19orf10,Tier 3B,N,Y,N
ENSG00000074935,TUBE1,Tier 3B,Y,Y,N
ENSG00000075275,CELSR1,Tier 3B,N,Y,N
ENSG00000075290,WNT8B,Tier 3B,N,Y,N
ENSG00000075429,CACNG5,Tier 3B,Y,N,N
ENSG00000075461,CACNG4,Tier 3B,Y,N,N
ENSG00000075886,TUBA3D,Tier 3B,Y,N,N
ENSG00000076321,KLHL20,Tier 3B,Y,N,N
ENSG00000076716,GPC4,Tier 3B,N,Y,N
ENSG00000077522,ACTN2,Tier 3B,N,Y,N
ENSG00000077800,FKBP6,Tier 3B,Y,N,N
ENSG00000077984,CST7,Tier 3B,N,Y,N
ENSG00000078246,TULP3,Tier 3B,N,Y,N
ENSG00000078401,EDN1,Tier 3B,N,Y,N
ENSG00000078579,FGF20,Tier 3B,N,Y,N
ENSG00000078589,P2RY10,Tier 3B,Y,Y,N
ENSG00000078795,PKD2L2,Tier 3B,Y,N,N
ENSG00000078898,BPIFB2,Tier 3B,N,Y,N
ENSG00000079101,CLUL1,Tier 3B,N,Y,N
ENSG00000079150,FKBP7,Tier 3B,Y,N,N
ENSG00000079385,CEACAM1,Tier 3B,N,Y,N
ENSG00000080166,DCT,Tier 3B,Y,N,N
ENSG00000080573,COL5A3,Tier 3B,N,Y,N
ENSG00000080823,MOK,Tier 3B,Y,N,N
ENSG00000081148,IMPG2,Tier 3B,N,Y,N
ENSG00000081985,IL12RB2,Tier 3B,N,Y,N
ENSG00000082293,COL19A1,Tier 3B,N,Y,N
ENSG00000083067,TRPM3,Tier 3B,Y,N,N
ENSG00000083454,P2RX5,Tier 3B,Y,N,N
ENSG00000083782,EPYC,Tier 3B,N,Y,N
ENSG00000083857,FAT1,Tier 3B,N,Y,N
ENSG00000084636,COL16A1,Tier 3B,N,Y,N
ENSG00000085063,CD59,Tier 3B,N,Y,N
ENSG00000085265,FCN1,Tier 3B,N,Y,N
ENSG00000085465,OVGP1,Tier 3B,N,Y,N
ENSG00000086015,MAST2,Tier 3B,Y,N,N
ENSG00000087128,TMPRSS11E,Tier 3B,N,Y,N
ENSG00000087916,SLC6A14,Tier 3B,Y,N,N
ENSG00000088812,ATRN,Tier 3B,N,Y,N
ENSG00000088827,SIGLEC1,Tier 3B,N,Y,N
ENSG00000089472,HEPH,Tier 3B,N,Y,N
ENSG00000089558,KCNH4,Tier 3B,Y,N,N
ENSG00000089692,LAG3,Tier 3B,N,Y,N
ENSG00000090006,LTBP4,Tier 3B,N,Y,N
ENSG00000090382,LYZ,Tier 3B,N,Y,N
ENSG00000090520,DNAJB11,Tier 3B,N,Y,N
ENSG00000090581,GNPTG,Tier 3B,N,Y,N
ENSG00000090659,CD209,Tier 3B,N,Y,N
ENSG00000090674,MCOLN1,Tier 3B,Y,N,N
ENSG00000090776,EFNB1,Tier 3B,N,Y,N
ENSG00000090920,FCGBP,Tier 3B,N,Y,N
ENSG00000093072,CECR1,Tier 3B,N,Y,N
ENSG00000094755,GABRP,Tier 3B,Y,N,N
ENSG00000095739,BAMBI,Tier 3B,N,Y,N
ENSG00000095917,TPSD1,Tier 3B,N,Y,N
ENSG00000095981,KCNK16,Tier 3B,Y,N,N
ENSG00000096006,CRISP3,Tier 3B,N,Y,N
ENSG00000096070,BRPF3,Tier 3B,N,Y,N
ENSG00000096088,PGC,Tier 3B,Y,Y,N
ENSG00000096433,ITPR3,Tier 3B,Y,N,N
ENSG00000099203,TMED1,Tier 3B,N,Y,N
ENSG00000099337,KCNK6,Tier 3B,Y,N,N
ENSG00000099377,HSD3B7,Tier 3B,Y,N,N
ENSG00000099721,AMELY,Tier 3B,N,Y,N
ENSG00000099822,HCN2,Tier 3B,Y,N,N
ENSG00000099910,KLHL22,Tier 3B,Y,N,N
ENSG00000099937,SERPIND1,Tier 3B,N,Y,N
ENSG00000099940,SNAP29,Tier 3B,N,Y,N
ENSG00000099953,MMP11,Tier 3B,Y,Y,N
ENSG00000099957,P2RX6,Tier 3B,Y,N,N
ENSG00000099985,OSM,Tier 3B,N,Y,N
ENSG00000099998,GGT5,Tier 3B,N,Y,N
ENSG00000100023,PPIL2,Tier 3B,N,Y,N
ENSG00000100077,ADRBK2,Tier 3B,Y,N,N
ENSG00000100078,PLA2G3,Tier 3B,N,Y,N
ENSG00000100097,LGALS1,Tier 3B,N,Y,N
ENSG00000100121,GGTLC2,Tier 3B,N,Y,N
ENSG00000100234,TIMP3,Tier 3B,N,Y,N
ENSG00000100373,UPK3A,Tier 3B,N,Y,N
ENSG00000100399,CHADL,Tier 3B,Y,Y,N
ENSG00000100442,FKBP3,Tier 3B,Y,N,N
ENSG00000100473,COCH,Tier 3B,N,Y,N
ENSG00000100567,PSMA3,Tier 3B,Y,N,N
ENSG00000100600,LGMN,Tier 3B,N,Y,N
ENSG00000100604,CHGA,Tier 3B,N,Y,N
ENSG00000100902,PSMA6,Tier 3B,Y,N,N
ENSG00000101144,BMP7,Tier 3B,N,Y,N
ENSG00000101182,PSMA7,Tier 3B,Y,N,N
ENSG00000101200,AVP,Tier 3B,N,Y,N
ENSG00000101255,TRIB3,Tier 3B,Y,N,N
ENSG00000101282,RSPO4,Tier 3B,N,Y,N
ENSG00000101292,PROKR2,Tier 3B,Y,Y,N
ENSG00000101405,OXT,Tier 3B,N,Y,N
ENSG00000101440,ASIP,Tier 3B,N,Y,N
ENSG00000101441,CST4,Tier 3B,N,Y,N
ENSG00000101890,GUCY2F,Tier 3B,Y,N,N
ENSG00000102057,KCND1,Tier 3B,Y,N,N
ENSG00000102076,OPN1LW,Tier 3B,Y,Y,N
ENSG00000102104,RS1,Tier 3B,N,Y,N
ENSG00000102109,PCSK1N,Tier 3B,N,Y,N
ENSG00000102265,TIMP1,Tier 3B,N,Y,N
ENSG00000102271,KLHL4,Tier 3B,Y,N,N
ENSG00000102287,GABRE,Tier 3B,Y,Y,N
ENSG00000102313,ITIH6,Tier 3B,N,Y,N
ENSG00000102359,SRPX2,Tier 3B,N,Y,N
ENSG00000102837,OLFM4,Tier 3B,N,Y,N
ENSG00000102924,CBLN1,Tier 3B,N,Y,N
ENSG00000102962,CCL22,Tier 3B,N,Y,N
ENSG00000102970,CCL17,Tier 3B,N,Y,N
ENSG00000103023,PRSS54,Tier 3B,N,Y,N
ENSG00000103310,ZP2,Tier 3B,N,Y,N
ENSG00000103355,PRSS33,Tier 3B,N,Y,N
ENSG00000103489,XYLT1,Tier 3B,N,Y,N
ENSG00000104213,PDGFRL,Tier 3B,N,Y,N
ENSG00000104290,FZD3,Tier 3B,N,Y,N
ENSG00000104371,DKK4,Tier 3B,N,Y,N
ENSG00000104804,TULP2,Tier 3B,N,Y,N
ENSG00000104805,NUCB1,Tier 3B,N,Y,N
ENSG00000104818,CGB2,Tier 3B,N,Y,N
ENSG00000104826,LHB,Tier 3B,N,Y,N
ENSG00000104827,CGB,Tier 3B,N,Y,N
ENSG00000104848,KCNA7,Tier 3B,Y,N,N
ENSG00000104938,CLEC4M,Tier 3B,N,Y,N
ENSG00000104951,IL4I1,Tier 3B,Y,Y,N
ENSG00000104972,LILRB1,Tier 3B,N,Y,N
ENSG00000104974,LILRA1,Tier 3B,N,Y,N
ENSG00000105220,GPI,Tier 3B,N,Y,N
ENSG00000105246,EBI3,Tier 3B,N,Y,N
ENSG00000105290,APLP1,Tier 3B,N,Y,N
ENSG00000105366,SIGLEC8,Tier 3B,N,Y,N
ENSG00000105369,CD79A,Tier 3B,N,Y,N
ENSG00000105472,CLEC11A,Tier 3B,N,Y,N
ENSG00000105605,CACNG7,Tier 3B,Y,N,N
ENSG00000105664,COMP,Tier 3B,N,Y,N
ENSG00000105701,FKBP8,Tier 3B,Y,N,N
ENSG00000105855,ITGB8,Tier 3B,Y,Y,N
ENSG00000105894,PTN,Tier 3B,N,Y,N
ENSG00000105954,NPVF,Tier 3B,N,Y,N
ENSG00000106089,STX1A,Tier 3B,N,Y,N
ENSG00000106113,CRHR2,Tier 3B,N,Y,N
ENSG00000106178,CCL24,Tier 3B,N,Y,N
ENSG00000106236,NPTX2,Tier 3B,N,Y,N
ENSG00000106278,PTPRZ1,Tier 3B,Y,Y,N
ENSG00000106304,SPAM1,Tier 3B,N,Y,N
ENSG00000106541,AGR2,Tier 3B,N,Y,N
ENSG00000106588,PSMA2,Tier 3B,Y,N,N
ENSG00000106714,CNTNAP3,Tier 3B,N,Y,N
ENSG00000106809,OGN,Tier 3B,N,Y,N
ENSG00000106819,ASPN,Tier 3B,N,Y,N
ENSG00000106823,ECM2,Tier 3B,N,Y,N
ENSG00000106927,AMBP,Tier 3B,N,Y,N
ENSG00000106952,TNFSF8,Tier 3B,N,Y,N
ENSG00000107014,RLN2,Tier 3B,N,Y,N
ENSG00000107018,RLN1,Tier 3B,N,Y,N
ENSG00000107147,KCNT1,Tier 3B,Y,N,N
ENSG00000107618,RBP3,Tier 3B,N,Y,N
ENSG00000107623,GDF10,Tier 3B,N,Y,N
ENSG00000107821,KAZALD1,Tier 3B,N,Y,N
ENSG00000107831,FGF8,Tier 3B,N,Y,N
ENSG00000108055,SMC3,Tier 3B,N,Y,N
ENSG00000108231,LGI1,Tier 3B,N,Y,N
ENSG00000108294,PSMB3,Tier 3B,Y,N,N
ENSG00000108423,TUBD1,Tier 3B,Y,Y,N
ENSG00000108622,ICAM2,Tier 3B,N,Y,N
ENSG00000108679,LGALS3BP,Tier 3B,N,Y,N
ENSG00000108700,CCL8,Tier 3B,N,Y,N
ENSG00000108702,CCL1,Tier 3B,N,Y,N
ENSG00000108784,NAGLU,Tier 3B,N,Y,N
ENSG00000108878,CACNG1,Tier 3B,Y,N,N
ENSG00000108950,FAM20A,Tier 3B,N,Y,N
ENSG00000109205,ODAM,Tier 3B,N,Y,N
ENSG00000109208,SMR3A,Tier 3B,N,Y,N
ENSG00000109272,PF4V1,Tier 3B,N,Y,N
ENSG00000109466,KLHL2,Tier 3B,Y,N,N
ENSG00000109572,CLCN3,Tier 3B,Y,N,N
ENSG00000109625,CPZ,Tier 3B,N,Y,N
ENSG00000109738,GLRB,Tier 3B,Y,Y,N
ENSG00000109790,KLHL5,Tier 3B,Y,N,N
ENSG00000109927,TECTA,Tier 3B,N,Y,N
ENSG00000109943,CRTAM,Tier 3B,N,Y,N
ENSG00000110169,HPX,Tier 3B,N,Y,N
ENSG00000110203,FOLR3,Tier 3B,N,Y,N
ENSG00000110400,PVRL1,Tier 3B,N,Y,N
ENSG00000110651,CD81,Tier 3B,N,Y,N
ENSG00000111181,SLC6A12,Tier 3B,Y,N,N
ENSG00000111215,PRR4,Tier 3B,N,Y,N
ENSG00000111241,FGF6,Tier 3B,N,Y,N
ENSG00000111262,KCNA1,Tier 3B,Y,N,N
ENSG00000111339,ART4,Tier 3B,N,Y,N
ENSG00000111341,MGP,Tier 3B,N,Y,N
ENSG00000111405,ENDOU,Tier 3B,N,Y,N
ENSG00000111644,ACRBP,Tier 3B,N,Y,N
ENSG00000111796,KLRB1,Tier 3B,N,Y,N
ENSG00000111799,COL12A1,Tier 3B,N,Y,N
ENSG00000112077,RHAG,Tier 3B,N,Y,N
ENSG00000112175,BMP5,Tier 3B,N,Y,N
ENSG00000112218,GPR63,Tier 3B,Y,N,N
ENSG00000112280,COL9A1,Tier 3B,N,Y,N
ENSG00000112333,NR2E1,Tier 3B,Y,N,N
ENSG00000112655,PTK7,Tier 3B,Y,Y,N
ENSG00000112706,IMPG1,Tier 3B,N,Y,N
ENSG00000112761,WISP3,Tier 3B,N,Y,N
ENSG00000112796,ENPP5,Tier 3B,N,Y,N
ENSG00000112818,MEP1A,Tier 3B,N,Y,N
ENSG00000112851,ERBB2IP,Tier 3B,N,Y,N
ENSG00000112936,C7,Tier 3B,N,Y,N
ENSG00000113083,LOX,Tier 3B,N,Y,N
ENSG00000113088,GZMK,Tier 3B,N,Y,N
ENSG00000113140,SPARC,Tier 3B,N,Y,N
ENSG00000113141,IK,Tier 3B,N,Y,N
ENSG00000113296,THBS4,Tier 3B,N,Y,N
ENSG00000113303,BTNL8,Tier 3B,N,Y,N
ENSG00000113504,SLC12A7,Tier 3B,Y,N,N
ENSG00000113593,PPWD1,Tier 3B,N,Y,N
ENSG00000114204,SERPINI2,Tier 3B,N,Y,N
ENSG00000114270,COL7A1,Tier 3B,N,Y,N
ENSG00000114646,CSPG5,Tier 3B,N,Y,N
ENSG00000114648,KLHL18,Tier 3B,Y,N,N
ENSG00000114796,KLHL24,Tier 3B,Y,N,N
ENSG00000114923,SLC4A3,Tier 3B,N,Y,N
ENSG00000114948,ADAM23,Tier 3B,N,Y,N
ENSG00000115216,NRBP1,Tier 3B,Y,N,N
ENSG00000115318,LOXL3,Tier 3B,N,Y,N
ENSG00000115386,REG1A,Tier 3B,N,Y,N
ENSG00000115474,KCNJ13,Tier 3B,Y,Y,N
ENSG00000115523,GNLY,Tier 3B,N,Y,N
ENSG00000115598,IL1RL2,Tier 3B,N,Y,N
ENSG00000116005,PCYOX1,Tier 3B,N,Y,N
ENSG00000116031,CD207,Tier 3B,N,Y,N
ENSG00000116194,ANGPTL1,Tier 3B,N,Y,N
ENSG00000116260,QSOX1,Tier 3B,N,Y,N
ENSG00000116396,KCNC4,Tier 3B,Y,N,N
ENSG00000116679,IVNS1ABP,Tier 3B,Y,N,N
ENSG00000116690,PRG4,Tier 3B,N,Y,N
ENSG00000116774,OLFML3,Tier 3B,N,Y,N
ENSG00000116977,LGALS8,Tier 3B,N,Y,N
ENSG00000116985,BMP8B,Tier 3B,N,Y,N
ENSG00000117151,CTBS,Tier 3B,N,Y,N
ENSG00000117153,KLHL12,Tier 3B,Y,N,N
ENSG00000117385,LEPRE1,Tier 3B,N,Y,N
ENSG00000117407,ARTN,Tier 3B,N,Y,N
ENSG00000117560,FASLG,Tier 3B,N,Y,N
ENSG00000117691,NENF,Tier 3B,N,Y,N
ENSG00000117862,TXNDC12,Tier 3B,N,Y,N
ENSG00000117983,MUC5B,Tier 3B,N,Y,N
ENSG00000118640,VAMP8,Tier 3B,N,Y,N
ENSG00000118702,GHRH,Tier 3B,N,Y,N
ENSG00000118733,OLFM3,Tier 3B,N,Y,N
ENSG00000118972,FGF23,Tier 3B,N,Y,N
ENSG00000119147,C2orf40,Tier 3B,N,Y,N
ENSG00000119321,FKBP15,Tier 3B,Y,N,N
ENSG00000119508,NR4A3,Tier 3B,Y,N,N
ENSG00000119537,KDSR,Tier 3B,N,Y,N
ENSG00000119714,GPR68,Tier 3B,Y,Y,N
ENSG00000119737,GPR75,Tier 3B,Y,N,N
ENSG00000119771,KLHL29,Tier 3B,Y,N,N
ENSG00000119913,TECTB,Tier 3B,N,Y,N
ENSG00000119973,PRLHR,Tier 3B,Y,Y,N
ENSG00000120057,SFRP5,Tier 3B,N,Y,N
ENSG00000120324,PCDHB10,Tier 3B,N,Y,N
ENSG00000120436,GPR31,Tier 3B,Y,N,N
ENSG00000120539,MASTL,Tier 3B,Y,N,N
ENSG00000120563,LYZL1,Tier 3B,N,Y,N
ENSG00000120586,MRC1,Tier 3B,N,Y,N
ENSG00000120694,HSPH1,Tier 3B,N,Y,N
ENSG00000120696,KBTBD7,Tier 3B,Y,N,N
ENSG00000120708,TGFBI,Tier 3B,N,Y,N
ENSG00000120798,NR2C1,Tier 3B,Y,N,N
ENSG00000121053,EPX,Tier 3B,Y,N,N
ENSG00000121101,TEX14,Tier 3B,Y,N,N
ENSG00000121410,A1BG,Tier 3B,N,Y,N
ENSG00000121797,CCRL2,Tier 3B,Y,Y,N
ENSG00000121898,CPXM2,Tier 3B,N,Y,N
ENSG00000122133,PAEP,Tier 3B,N,Y,N
ENSG00000122136,OBP2A,Tier 3B,N,Y,N
ENSG00000122176,FMOD,Tier 3B,N,Y,N
ENSG00000122218,COPA,Tier 3B,N,Y,N
ENSG00000122375,OPN4,Tier 3B,Y,Y,N
ENSG00000122550,KLHL7,Tier 3B,Y,N,N
ENSG00000122585,NPY,Tier 3B,N,Y,N
ENSG00000122642,FKBP9,Tier 3B,Y,N,N
ENSG00000122679,RAMP3,Tier 3B,N,Y,N
ENSG00000122756,CNTFR,Tier 3B,N,Y,N
ENSG00000122852,SFTPA1,Tier 3B,N,Y,N
ENSG00000122862,SRGN,Tier 3B,N,Y,N
ENSG00000122884,P4HA1,Tier 3B,N,Y,N
ENSG00000123104,ITPR2,Tier 3B,Y,N,N
ENSG00000123131,PRDX4,Tier 3B,N,Y,N
ENSG00000123146,CD97,Tier 3B,N,Y,N
ENSG00000123342,MMP19,Tier 3B,Y,Y,N
ENSG00000123496,IL13RA2,Tier 3B,N,Y,N
ENSG00000123500,COL10A1,Tier 3B,N,Y,N
ENSG00000123560,PLP1,Tier 3B,N,Y,N
ENSG00000123572,NRK,Tier 3B,Y,N,N
ENSG00000123612,ACVR1C,Tier 3B,Y,N,N
ENSG00000123901,GPR83,Tier 3B,Y,Y,N
ENSG00000123999,INHA,Tier 3B,N,Y,N
ENSG00000124102,PI3,Tier 3B,N,Y,N
ENSG00000124107,SLPI,Tier 3B,N,Y,N
ENSG00000124134,KCNS1,Tier 3B,Y,N,N
ENSG00000124157,SEMG2,Tier 3B,N,Y,N
ENSG00000124205,EDN3,Tier 3B,N,Y,N
ENSG00000124233,SEMG1,Tier 3B,N,Y,N
ENSG00000124249,KCNK15,Tier 3B,Y,N,N
ENSG00000124333,VAMP7,Tier 3B,N,Y,N
ENSG00000124334,IL9R,Tier 3B,N,Y,N
ENSG00000124391,IL17C,Tier 3B,N,Y,N
ENSG00000124469,CEACAM8,Tier 3B,N,Y,N
ENSG00000124479,NDP,Tier 3B,N,Y,N
ENSG00000124490,CRISP2,Tier 3B,N,Y,N
ENSG00000124570,SERPINB6,Tier 3B,N,Y,N
ENSG00000124749,COL21A1,Tier 3B,N,Y,N
ENSG00000124780,KCNK17,Tier 3B,Y,N,N
ENSG00000124812,CRISP1,Tier 3B,N,Y,N
ENSG00000124818,OPN5,Tier 3B,Y,Y,N
ENSG00000124875,CXCL6,Tier 3B,N,Y,N
ENSG00000124935,SCGB1D2,Tier 3B,N,Y,N
ENSG00000124939,SCGB2A1,Tier 3B,N,Y,N
ENSG00000125084,WNT1,Tier 3B,N,Y,N
ENSG00000125245,GPR18,Tier 3B,Y,Y,N
ENSG00000125363,AMELX,Tier 3B,N,Y,N
ENSG00000125522,NPBWR2,Tier 3B,Y,Y,N
ENSG00000125650,PSPN,Tier 3B,N,Y,N
ENSG00000125703,ATG4C,Tier 3B,N,Y,N
ENSG00000125787,GNRH2,Tier 3B,N,Y,N
ENSG00000125815,CST8,Tier 3B,N,Y,N
ENSG00000125861,GFRA4,Tier 3B,N,Y,N
ENSG00000125879,OTOR,Tier 3B,N,Y,N
ENSG00000125999,BPIFB1,Tier 3B,N,Y,N
ENSG00000126010,GRPR,Tier 3B,Y,Y,N
ENSG00000126016,AMOT,Tier 3B,N,Y,N
ENSG00000126233,SLURP1,Tier 3B,N,Y,N
ENSG00000126251,GPR42,Tier 3B,Y,Y,N
ENSG00000126259,KIRREL2,Tier 3B,N,Y,N
ENSG00000126500,FLRT1,Tier 3B,Y,N,N
ENSG00000126545,CSN1S1,Tier 3B,N,Y,N
ENSG00000126549,STATH,Tier 3B,N,Y,N
ENSG00000126550,HTN1,Tier 3B,N,Y,N
ENSG00000126562,WNK4,Tier 3B,Y,N,N
ENSG00000126759,CFP,Tier 3B,N,Y,N
ENSG00000126861,OMG,Tier 3B,N,Y,N
ENSG00000127083,OMD,Tier 3B,N,Y,N
ENSG00000127129,EDN2,Tier 3B,N,Y,N
ENSG00000127241,MASP1,Tier 3B,N,Y,N
ENSG00000127412,TRPV5,Tier 3B,Y,N,N
ENSG00000127507,EMR2,Tier 3B,N,Y,N
ENSG00000127533,F2RL3,Tier 3B,Y,Y,N
ENSG00000127824,TUBA4A,Tier 3B,Y,Y,N
ENSG00000127951,FGL2,Tier 3B,N,Y,N
ENSG00000128040,SPINK2,Tier 3B,N,Y,N
ENSG00000128510,CPA4,Tier 3B,N,Y,N
ENSG00000128519,TAS2R16,Tier 3B,N,Y,N
ENSG00000128594,LRRC4,Tier 3B,Y,N,N
ENSG00000128595,CALU,Tier 3B,N,Y,N
ENSG00000128606,LRRC17,Tier 3B,Y,Y,N
ENSG00000128617,OPN1SW,Tier 3B,Y,N,N
ENSG00000128802,GDF2,Tier 3B,N,Y,N
ENSG00000128881,TTBK2,Tier 3B,Y,N,N
ENSG00000129048,ACKR4,Tier 3B,Y,Y,N
ENSG00000129084,PSMA1,Tier 3B,Y,N,N
ENSG00000129159,KCNC1,Tier 3B,Y,N,N
ENSG00000129244,ATP1B2,Tier 3B,Y,N,N
ENSG00000129270,MMP28,Tier 3B,N,Y,N
ENSG00000129277,CCL4,Tier 3B,N,Y,N
ENSG00000129437,KLK14,Tier 3B,N,Y,N
ENSG00000129451,KLK10,Tier 3B,N,Y,N
ENSG00000129455,KLK8,Tier 3B,N,Y,N
ENSG00000129465,RIPK3,Tier 3B,Y,N,N
ENSG00000129744,ART1,Tier 3B,N,Y,N
ENSG00000129749,CHRNA10,Tier 3B,Y,N,N
ENSG00000130175,PRKCSH,Tier 3B,N,Y,N
ENSG00000130226,DPP6,Tier 3B,Y,N,N
ENSG00000130283,GDF1,Tier 3B,N,Y,N
ENSG00000130303,BST2,Tier 3B,N,Y,N
ENSG00000130368,MAS1,Tier 3B,Y,N,N
ENSG00000130385,BMP15,Tier 3B,N,Y,N
ENSG00000130402,ACTN4,Tier 3B,N,Y,N
ENSG00000130433,CACNG6,Tier 3B,Y,N,N
ENSG00000130528,HRC,Tier 3B,N,Y,N
ENSG00000130529,TRPM4,Tier 3B,Y,N,N
